ID,Name,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,subCategory1,subCategory2,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,unknown_1,isEnableCalcDamageForBushesObj,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,guardRangeType,defSeMaterial1,hitSourceType,throwFlag,disableGuard,disableStaminaAttack,disableHitSpEffect,IgnoreNotifyMissSwingForAI,repeatHitSfx,isArrowAtk,isGhostAtk,isDisableNoDamage,atkPow_forSfx,atkDir_forSfx,opposeTarget,friendlyTarget,selfTarget,isCheckDoorPenetration,isVsRideAtk,isAddBaseAtk,excludeThreatLvNotify,unknown_2a,atkBehaviorId,atkPow_forSe,atkSuperArmor,decalId1,decalId2,AppearAiSoundId,HitAiSoundId,HitRumbleId,HitRumbleIdByNormal,HitRumbleIdByMiddle,HitRumbleIdByRoot,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,hit4_Radius,hit5_Radius,hit6_Radius,hit7_Radius,hit8_Radius,hit9_Radius,hit10_Radius,hit11_Radius,hit12_Radius,hit13_Radius,hit14_Radius,hit15_Radius,hit4_DmyPoly1,hit5_DmyPoly1,hit6_DmyPoly1,hit7_DmyPoly1,hit8_DmyPoly1,hit9_DmyPoly1,hit10_DmyPoly1,hit11_DmyPoly1,hit12_DmyPoly1,hit13_DmyPoly1,hit14_DmyPoly1,hit15_DmyPoly1,hit4_DmyPoly2,hit5_DmyPoly2,hit6_DmyPoly2,hit7_DmyPoly2,hit8_DmyPoly2,hit9_DmyPoly2,hit10_DmyPoly2,hit11_DmyPoly2,hit12_DmyPoly2,hit13_DmyPoly2,hit14_DmyPoly2,hit15_DmyPoly2,hit4_hitType,hit5_hitType,hit6_hitType,hit7_hitType,hit8_hitType,hit9_hitType,hit10_hitType,hit11_hitType,hit12_hitType,hit13_hitType,hit14_hitType,hit15_hitType,hti4_Priority,hti5_Priority,hti6_Priority,hti7_Priority,hti8_Priority,hti9_Priority,hti10_Priority,hti11_Priority,hti12_Priority,hti13_Priority,hti14_Priority,hti15_Priority,defSfxMaterial1,defSeMaterial2,defSfxMaterial2,atkDarkCorrection,atkDark,unknown_3a,isDisableParry,isDisableBothHandsAtkBonus,isInvalidatedByNoDamageInAir,unknown_4,dmgLevel_vsPlayer,statusAilmentAtkPowerCorrectRate,spEffectAtkPowerCorrectRate_byPoint,spEffectAtkPowerCorrectRate_byRate,spEffectAtkPowerCorrectRate_byDmg,atkBehaviorId_2,throwDamageAttribute,statusAilmentAtkPowerCorrectRate_byPoint,overwriteAttackElementCorrectId,decalBaseId1,decalBaseId2,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale,regainableSlotId,spAttributeVariationValue,parryForwardOffset,atkSuperArmorCorrection,defSfxMaterialVariationValue,spAttributeMixcraft,unknown_5,unknown_6,ultimateChargeCorrection,atkSa_JustGuard,reviveDamageCorrection,unknown_7,reviveDamage,unknown_8,subCategory3,subCategory4,subCategory5,unknown_9,pad7_old,
5390500,[DLC - Troll] Attack (ADDED),0.6,0,0,0,3.6,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390510,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390512,[DLC - Troll] Attack (ADDED),0.6,0,0,0,3.6,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,156,0,110,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390520,[DLC - Troll] Attack (ADDED),0.6,0,0,0,3.6,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390530,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,50,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390532,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,50,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390540,[DLC - Troll] Attack (ADDED),0.6,0,0,0,3.6,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390550,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390560,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,128,0,120,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,80,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390573,[DLC - Troll] Attack (ADDED),0.6,0,0,0,4,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390580,[DLC - Troll] Attack (ADDED),0.6,0,0,0,3.6,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,30,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390590,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,50,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390600,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,40,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390610,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,139,0,131,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,40,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5390620,[DLC - Troll] Attack (ADDED),0.6,0,0,0,2,0,-1,-1,-1,-1,-1,60,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,167,0,158,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,50,-1,-1,2100,2010,-1,-1,-1,-1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5551700,[DLC - Fingercreeper (Large)] Attack (ADDED),1.5,1.5,1.5,1.5,0.45,0,-1,-1,-1,-1,-1,10,20,30,40,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,999,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,50,60,220,0,0,0,0,0,0,0,0,0,220,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5580910,[DLC - Jagged Peak Drake] Attack (ADDED),4.5,0,0,0,1.8,0,-1,-1,-1,-1,-1,12,-1,-1,-1,23,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,180,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,40,-1,-1,2100,2010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5840130,[DLC - Black Knight] Attack (ADDED),0.4,0.2,0,0,2,0,-1,-1,-1,-1,-1,10,11,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,141,100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40,-1,-1,2100,2010,-1,-1,-1,-1,401000,320,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,141,0,1,0,0,0,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,18,100,0,0,-1,0,0,0,1,[0|0|0|0],
5860910,,4.5,0,0,0,1.8,0,-1,-1,-1,-1,-1,12,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,170,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,40,-1,-1,2130,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,1,0,0,1,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,0,100,0,100,0,100,0,20,-1,0,0,0,1,[0|0|0|0],
7610391,,0,0,0,0,4.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,234,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,60,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,1,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,10,100,0,100,0,100,0,20,-1,0,0,0,1,[0|0|0|0],
7610711,,0,0,0,0,4.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,234,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,60,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,1,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,10,100,0,100,0,100,0,20,-1,0,0,0,1,[0|0|0|0],
7610862,,0,0,0,0,4.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,234,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,60,-1,-1,2130,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,1,0,100,100,100,100,0,0,100,-1,0,100,100,0,1,1,-1,0,0,0,0,10,100,0,100,0,100,0,20,-1,0,0,0,1,[0|0|0|0],
